,budget,model,correct,wrong,total,n_pref_input,n_pref_output,theta_size,theta_additivity,n_items,n_test_subsets,n_tiers,alpha,p
3615,7,CARD,21,15,43,26,47,9,3,5,10,12,0.1,0.1
3616,7,CLF_UNION,24,14,45,26,45,9,3,5,10,12,0.1,0.1
3617,7,ORD-UNION,3,0,4,26,4,9,3,5,10,12,0.1,0.1
3618,7,CARD,17,19,39,26,50,9,3,5,10,12,0.1,0.1
3619,7,CLF_UNION,22,19,44,26,45,9,3,5,10,12,0.1,0.1
3620,7,ORD-UNION,5,0,5,26,6,9,3,5,10,12,0.1,0.1
3621,7,CARD,20,13,38,26,47,9,3,5,10,12,0.1,0.1
3622,7,CLF_UNION,21,12,39,26,44,9,3,5,10,12,0.1,0.1
3623,7,ORD-UNION,3,0,4,26,9,9,3,5,10,12,0.1,0.1
3624,7,CARD,20,8,40,26,50,9,3,5,10,12,0.1,0.1
3625,7,CLF_UNION,22,8,45,26,45,9,3,5,10,12,0.1,0.1
3626,7,ORD-UNION,3,1,8,26,8,9,3,5,10,12,0.1,0.1
3627,7,CARD,15,16,35,26,49,9,3,5,10,12,0.1,0.1
3628,7,CLF_UNION,19,16,39,26,45,9,3,5,10,12,0.1,0.1
3629,7,ORD-UNION,3,0,4,26,10,9,3,5,10,12,0.1,0.1
3630,8,CARD,25,14,41,34,49,9,3,5,10,12,0.1,0.1
3631,8,CLF_UNION,34,5,44,34,44,9,3,5,10,12,0.1,0.1
3632,8,ORD-UNION,5,0,6,34,6,9,3,5,10,12,0.1,0.1
3633,8,CARD,17,13,33,34,48,9,3,5,10,12,0.1,0.1
3634,8,CLF_UNION,22,9,36,34,45,9,3,5,10,12,0.1,0.1
3635,8,ORD-UNION,5,0,6,34,15,9,3,5,10,12,0.1,0.1
3636,8,CARD,20,14,37,34,47,9,3,5,10,12,0.1,0.1
3637,8,CLF_UNION,25,10,38,34,44,9,3,5,10,12,0.1,0.1
3638,8,ORD-UNION,6,0,7,34,13,9,3,5,10,12,0.1,0.1
3639,8,CARD,28,12,43,34,46,9,3,5,10,12,0.1,0.1
3640,8,CLF_UNION,32,9,44,34,45,9,3,5,10,12,0.1,0.1
3641,8,ORD-UNION,5,0,7,34,8,9,3,5,10,12,0.1,0.1
3642,8,CARD,22,15,39,34,49,9,3,5,10,12,0.1,0.1
3643,8,CLF_UNION,27,13,43,34,45,9,3,5,10,12,0.1,0.1
3644,8,ORD-UNION,2,0,3,34,5,9,3,5,10,12,0.1,0.1
3645,9,CARD,26,7,37,42,52,9,3,5,10,12,0.1,0.1
3646,9,CLF_UNION,33,5,42,42,43,9,3,5,10,12,0.1,0.1
3647,9,ORD-UNION,5,0,6,42,7,9,3,5,10,12,0.1,0.1
3648,9,CARD,23,10,36,42,50,9,3,5,10,12,0.1,0.1
3649,9,CLF_UNION,23,14,41,42,45,9,3,5,10,12,0.1,0.1
3650,9,ORD-UNION,10,2,14,42,18,9,3,5,10,12,0.1,0.1
3651,9,CARD,25,12,41,42,46,9,3,5,10,12,0.1,0.1
3652,9,CLF_UNION,26,12,42,42,45,9,3,5,10,12,0.1,0.1
3653,9,ORD-UNION,3,1,6,42,9,9,3,5,10,12,0.1,0.1
3654,9,CARD,25,2,32,42,49,9,3,5,10,12,0.1,0.1
3655,9,CLF_UNION,26,3,34,42,43,9,3,5,10,12,0.1,0.1
3656,9,ORD-UNION,1,0,3,42,12,9,3,5,10,12,0.1,0.1
3657,9,CARD,25,13,42,42,47,9,3,5,10,12,0.1,0.1
3658,9,CLF_UNION,31,9,44,42,45,9,3,5,10,12,0.1,0.1
3659,9,ORD-UNION,4,0,5,42,6,9,3,5,10,12,0.1,0.1
3660,10,CARD,22,13,38,50,46,9,3,5,10,12,0.1,0.1
3661,10,CLF_UNION,20,14,36,50,42,9,3,5,10,12,0.1,0.1
3662,10,ORD-UNION,8,5,14,50,20,9,3,5,10,12,0.1,0.1
3663,10,CARD,23,15,42,50,47,9,3,5,10,12,0.1,0.1
3664,10,CLF_UNION,30,9,43,50,44,9,3,5,10,12,0.1,0.1
3665,10,ORD-UNION,8,4,14,50,15,9,3,5,10,12,0.1,0.1
3666,10,CARD,13,16,30,50,51,9,3,5,10,12,0.1,0.1
3667,10,CLF_UNION,18,14,34,50,43,9,3,5,10,12,0.1,0.1
3668,10,ORD-UNION,4,5,10,50,19,9,3,5,10,12,0.1,0.1
3669,10,CARD,25,12,42,50,47,9,3,5,10,12,0.1,0.1
3670,10,CLF_UNION,32,4,40,50,41,9,3,5,10,12,0.1,0.1
3671,10,ORD-UNION,9,0,10,50,11,9,3,5,10,12,0.1,0.1
3672,10,CARD,25,7,37,50,48,9,3,5,10,12,0.1,0.1
3673,10,CLF_UNION,30,3,39,50,44,9,3,5,10,12,0.1,0.1
3674,10,ORD-UNION,5,1,8,50,13,9,3,5,10,12,0.1,0.1
